gene,score,direction,meanLFC,LFC_GSE130437,LFC_GSE222367,LFC_GSE229235,consistent
MARCKS,0.0016882616493099855,Up,2.762182714983265,4.521650553489169,2.8276507740704497,0.937246817390177,True
EYA2,0.001774519271652862,Up,1.9318880217581045,0.8957953056729654,0.9346398690424284,3.9652288905589197,True
OASL,0.0017796827580553723,Up,2.6298454328882137,2.7884438037956447,2.98296367456674,2.1181288203022564,True
LGALS3BP,0.0017858186303022629,Up,4.43322897736369,4.1725570380099715,2.762742551777079,6.364387342304021,True
CDH3,0.0018056504851114998,Down,-2.2229745996180372,-1.4477791462777763,-2.693992505330916,-2.527152147245418,True
VTCN1,0.0018476259582090922,Down,-2.286540531136041,-0.8796014592823589,-3.8813456331418066,-2.098674500983957,True
ALDH1A3,0.0019104742597145286,Up,2.3364382935866743,2.6769380119481454,3.27481851300624,1.0575583558056376,True
TCF19,0.001931654930603286,Down,-1.2174707391498882,-1.7128873683083576,-0.5174892335207693,-1.4220356156205383,True
CFB,0.0019529511877285832,Up,3.0268207268952207,4.688306578043932,4.085908200656236,0.3062474019854938,True
NMD3,0.0020175332827821186,Down,-1.1004729102595372,-1.769245781075425,-0.1694170126230536,-1.3627559370801328,True
GRHL2,0.002195657390281706,Down,-2.565005015412295,-0.5863408474062674,-6.672767658604324,-0.4359065402262938,True
FBXL16,0.002240312062639934,Up,2.415148442423243,2.052624331828275,2.8000074319098798,2.3928135635315737,True
PLAT,0.0022743561115795906,Up,3.3276725633690383,4.47730366591375,1.7933516192770433,3.712362404916321,True
LGALS1,0.0024426840272102936,Up,2.52899181288435,2.1046658446837636,2.535202751852894,2.947106842116392,True
ECM1,0.002468306379194704,Up,2.1995740202561787,2.658618947545137,1.785385273375356,2.154717839848042,True
ITGA5,0.002474622342328213,Up,3.275832633588115,0.8304939430573703,5.366378134944822,3.6306258227621533,True
HMGCLL1,0.0025005854809375264,Down,-1.4325810802744978,-1.2665993166650567,-1.9306779795822797,-1.1004659445761569,True
